staff_id,department,grade,contract_type,fte,start_date,last_promotion_date,gender,ethnicity,exit_date
S01752,HR,G4,Permanent,0.37,2022-06-28,,Female,White,
S01753,Marketing,G6,Permanent,1.0,2016-10-14,,Female,Mixed,
S01754,Sales,G5,Permanent,1.0,2014-02-15,2019-02-14,Male,White,
S01755,Sales,G3,Permanent,0.37,2014-04-23,2020-04-21,Other,White,
S01756,Estates,G4,Permanent,1.0,2019-03-12,,Male,Other,
S01757,Estates,G3,Permanent,1.0,2010-09-28,,Female,White,
S01758,Communications,6,Fixed-term,1.0,2018-10-14,,Female,Other,
S01759,Facilities,G4,Fixed-term,1.0,2021-05-30,,Female,White,
S01760,Legal and Governance,G5,Fixed-term,0.68,2018-11-08,,Female,Black,
S01761,Communications,G7,Permanent,1.0,2017-12-13,,Female,White,
S01762,Marketing,G4,Fixed-term,1.0,2020-04-21,,Female,White,
S01763,Communications,G5,Permanent,1.0,2010-01-05,,Male,White,
S01764,Communications,G6,Permanent,1.0,2014-09-23,,Female,White,
S01765,Communications,G4,Fixed-term,0.71,2009-01-06,,Female,White,2015-04-03
S01766,Sales,G3,Permanent,0.7,2023-07-02,,Female,Asian,2023-10-27
S01767,Procurement,G5,Permanent,1.0,2015-12-13,,Female,White,
S01768,Communications,G5,Fixed-term,1.0,2013-07-04,2018-07-03,Female,Asian,
S01769,Security,G5,Permanent,0.42,2012-04-03,,Female,White,
S01770,Sales,G4,Permanent,1.0,2012-02-25,,Female,White,2017-05-09
S01771,Facilities,G6,Permanent,1.0,2017-01-15,,Female,Asian,2024-05-05
S01772,Customer Services,G5,Permanent,1.0,2023-12-01,,Female,Black,2024-11-04
S01773,IT Services,G3,Permanent,0.88,2014-03-21,,Female,White,
S01774,Legal and Governance,G4,Permanent,1.0,2012-06-21,,Female,Asian,
S01775,Commercial Services,G6,Permanent,1.0,2011-03-10,,F,White,
S01776,HR,G4,Permanent,1.0,2016-12-20,,Female,White,2021-10-07
S01777,Estates,G7,Permanent,1.0,2015-06-11,,Male,White,
S01778,Finance,G8,Permanent,1.0,2020-10-11,,Male,White,
S01779,Communications,G6,Permanent,1.0,2017-08-23,,Female,White,2024-02-29
S01780,Estates,G4,Permanent,0.28,2021-05-30,,Male,White,2023-07-03
S01781,Communications,G4,Fixed-term,1.0,2019-12-20,,Male,White,
S01782,Security,G4,Permanent,0.25,2015-11-24,,Male,Asian,
S01783,Customer Services,G8,Permanent,1.0,2011-11-03,,Male,White,2024-12-15
S01784,Procurement,G7,Permanent,1.0,2011-05-07,,Female,White,
S01785,IT Services,G4,Permanent,1.0,2009-09-29,,Male,White,
S01786,Estates,G7,Permanent,1.0,2019-02-07,2025-02-05,Female,White,
S01787,Sales,G4,Permanent,1.0,2024-11-12,,Female,White,
S01788,Finance,G4,Permanent,1.0,2023-07-18,,M,Black,
S01789,Communications,G4,Permanent,1.0,2012-12-13,,Female,White,
S01790,IT Services,G4,Fixed-term,1.0,2019-04-11,,Male,Black,2022-07-11
S01791,Marketing,G6,Permanent,1.0,2018-06-19,2022-06-18,Male,White,2023-09-04
S01792,Planning,G6,Permanent,1.0,2021-06-10,,Female,White,
S01793,Estates,G6,Permanent,1.0,2024-11-02,,Male,Black,
S01794,Sales,G4,Fixed-term,1.0,2018-01-09,,Female,White,
S01795,Finance,G6,Permanent,1.0,2023-03-19,,Female,Asian,
S01796,Estates,G3,Permanent,1.0,2014-12-07,,Male,Mixed,
S01797,IT Services,G5,Fixed-term,1.0,2020-12-06,2026-12-05,Female,White,
S01798,Marketing,G6,Permanent,1.0,2010-04-15,2013-04-14,Female,White,
S01799,IT Services,G8,Permanent,0.83,2019-04-01,,Male,Black,
S01800,Facilities,G7,Permanent,0.29,2017-08-11,,Female,White,
S01801,Finance,G4,Permanent,0.8,2009-06-08,,Female,Asian,
S01802,Research and Development,G5,Fixed-term,1.0,2016-09-25,,Female,White,
S01803,Legal and Governance,G5,Fixed-term,1.0,2021-03-02,,Male,Other,
S01804,IT Services,G8,Permanent,1.0,2012-04-08,,Male,White,
S01805,Research and Development,G6,Permanent,0.86,2020-09-18,,Female,White,
S01806,Estates,G7,Permanent,1.0,2018-11-10,,Female,Black,
S01807,Finance,G5,Permanent,1.0,2022-08-05,,Female,White,
S01808,Customer Services,G4,Permanent,1.0,2015-10-06,,Male,White,
S01809,IT Services,G5,Permanent,1.0,2013-12-30,,Male,White,2017-12-24
S01810,IT Services,G6,Permanent,1.0,2009-08-19,,Female,Asian,
S01811,Sales,G4,Fixed-term,0.8,2024-04-15,,Female,White,
S01812,Communications,G5,Fixed-term,0.43,2017-11-22,,Male,White,2024-12-20
S01813,Estates,G5,Permanent,1.0,2024-02-25,,Male,White,2024-04-03
S01814,IT Services,G6,Permanent,1.0,2017-09-18,2021-09-17,Male,White,
S01815,Marketing,G5,Fixed-term,1.0,2020-12-24,,Male,Black,2023-09-07
S01816,Procurement,G7,Permanent,0.67,2019-10-03,,Female,Asian,
S01817,Legal and Governance,G8,Permanent,0.79,2023-12-22,,Female,White,2024-10-20
S01818,Facilities,G4,Permanent,1.0,2024-03-18,,Male,White,
S01819,Planning,G6,Permanent,1.0,2022-03-12,,Male,White,
S01820,IT Services,G5,Permanent,1.0,2019-11-18,,Male,Black,
S01821,Legal and Governance,G5,Permanent,0.22,2011-11-13,,Male,White,
S01822,Marketing,G5,Permanent,1.0,2018-06-07,,Female,White,
S01823,Sales,G5,Fixed-term,1.0,2012-11-07,,Male,Black,
S01824,Estates,G8,Permanent,0.29,2016-10-24,,Female,White,
S01825,Sales,G3,Permanent,1.0,2019-09-21,,Male,White,
S01826,Commercial Services,G4,Permanent,0.21,2016-07-22,,Female,Asian,
S01827,Communications,G5,Permanent,1.0,2013-10-12,,Male,White,
S01828,Marketing,G6,Permanent,1.0,2013-11-01,2016-10-31,Male,White,
S01829,HR,G8,Permanent,1.0,2015-01-07,,Female,Black,2017-05-27
S01830,Finance,G7,Permanent,1.0,2015-04-15,,Female,White,2019-04-18
S01831,Communications,G8,Permanent,1.0,2023-05-31,,Female,White,
S01832,HR,G3,Permanent,1.0,2016-11-25,2020-11-24,Female,White,
S01833,IT Services,G8,Permanent,1.0,2024-03-08,,Male,White,
S01834,Estates,G7,Permanent,1.0,2023-03-26,,Female,White,
S01835,Security,G6,Permanent,1.0,2017-06-11,,Male,White,
S01836,HR,G5,Fixed-term,1.0,2019-05-31,2025-05-29,Male,White,
S01837,Sales,G7,Permanent,1.0,2013-08-12,2017-08-11,Male,White,
S01838,HR,G4,Permanent,0.62,2015-02-22,,F,White,
S01839,Facilities,G8,Permanent,1.0,2009-08-30,,Male,White,
S01840,Estates,G5,Permanent,1.0,2020-11-12,,Male,White,
S01841,Legal and Governance,G5,Permanent,0.3,2015-12-31,2018-12-30,Male,White,
S01842,HR,G5,Permanent,1.0,2022-01-25,,Female,White,
S01843,Sales,G5,Permanent,1.0,2021-06-02,,Female,White,
S01844,Communications,G6,Permanent,1.0,2014-10-20,2018-10-19,Male,White,
S01845,HR,G4,Permanent,1.0,2016-02-05,2020-02-04,Female,White,
S01846,Research and Development,G4,Fixed-term,1.0,2009-03-31,,Female,White,
S01847,Sales,G3,Permanent,1.0,2016-06-05,,Male,White,
S01848,Communications,G6,Permanent,1.0,2017-02-24,,Female,White,
S01849,Finance,G5,Fixed-term,1.0,2023-10-31,,Female,White,
S01850,Customer Services,G5,Permanent,0.22,2023-11-19,,Female,White,
S01851,HR,G3,Permanent,1.0,2018-06-24,,Male,White,
S01852,Procurement,G4,Fixed-term,1.0,2017-07-29,,Female,Mixed,
S01853,Planning,G6,Permanent,1.0,2018-12-10,,Male,White,
S01854,Customer Services,G6,Permanent,0.42,2019-10-20,,Female,Mixed,
S01855,IT Services,G5,Permanent,1.0,2020-11-07,,Male,White,
S01856,Marketing,G4,Permanent,1.0,2022-02-11,,Female,White,
S01857,Sales,G5,Permanent,1.0,2013-04-16,,Male,Mixed,
S01858,Finance,G4,Permanent,0.63,2008-09-27,,Other,Other,
S01859,Commercial Services,G5,Permanent,1.0,2014-06-22,,Female,White,
S01860,Communications,G7,Permanent,1.0,2022-02-23,,Male,White,
S01861,Communications,G5,Permanent,1.0,2021-02-15,,Female,Black,
S01862,Procurement,G9,Permanent,1.0,2022-06-13,,Male,White,
S01863,Sales,G6,Permanent,1.0,2024-09-29,,Male,White,2024-12-11
S01864,IT Services,G7,Permanent,1.0,2009-09-29,,Male,White,
S01865,Sales,G3,Permanent,0.44,2012-08-24,2017-08-23,Male,White,
S01866,Planning,G4,Permanent,1.0,2012-06-27,,Male,White,
S01867,Legal and Governance,G6,Permanent,1.0,2017-08-09,,Female,White,2024-09-13
S01868,Communications,G7,Permanent,1.0,2017-04-06,,Female,White,
S01869,Commercial Services,G6,Permanent,1.0,2022-05-03,,Female,White,
S01870,Commercial Services,G6,Permanent,1.0,2015-05-08,,F,White,
S01871,Procurement,G5,Permanent,1.0,2010-12-23,,Female,White,
S01872,Communications,G7,Permanent,1.0,2013-07-11,2016-07-10,Female,White,
S01873,IT Services,G5,Permanent,1.0,2023-09-18,,Other,White,
S01874,Planning,G4,Permanent,1.0,2012-01-12,,Female,White,
S01875,Planning,G8,Permanent,1.0,2018-12-21,,Male,White,
S01876,Security,G6,Permanent,0.83,2022-06-29,,Male,Black,
S01877,IT Services,G6,Permanent,1.0,2023-01-11,,M,Black,
S01878,Finance,G5,Fixed-term,1.0,2013-01-18,,Male,White,
S01879,Marketing,G4,Permanent,1.0,2019-07-03,2023-07-02,Male,Black,
S01880,HR,G4,Permanent,1.0,2008-01-07,2013-01-05,Female,White,
S01881,Commercial Services,G4,Permanent,0.22,2011-05-16,,M,Black,
S01882,Sales,G4,Permanent,1.0,2019-08-19,2024-08-17,Male,Black,
S01883,Facilities,G7,Permanent,1.0,2018-03-23,,Female,White,
S01884,Legal and Governance,G7,Permanent,1.0,2024-03-14,,Male,White,2024-08-02
S01885,Estates,G7,Fixed-term,1.0,2022-10-22,,Male,Asian,
S01886,Communications,G4,Permanent,1.0,2022-12-22,,Other,Asian,
S01887,HR,G4,Permanent,1.0,2016-12-18,2019-12-18,Female,Asian,
S01888,IT Services,G8,Permanent,1.0,2008-10-31,,Female,White,
S01889,Finance,G5,Permanent,1.0,2017-01-16,,Male,White,2022-04-04
S01890,Finance,G8,Permanent,1.0,2008-08-24,,Female,White,
S01891,IT Services,G4,Permanent,1.0,2022-10-17,,Male,White,2024-03-21
S01892,Finance,7,Permanent,1.0,2022-12-30,,Female,White,
S01893,IT Services,G7,Fixed-term,1.0,2017-01-04,,Other,White,
S01894,IT Services,G4,Fixed-term,1.0,2023-03-09,,Other,White,2023-08-03
S01895,Communications,G4,Permanent,1.0,2024-12-06,,Female,White,
S01896,Estates,G4,Permanent,1.0,2012-04-03,,Male,Asian,
S01897,Estates,G6,Permanent,0.71,2014-10-13,2019-10-12,Female,White,2022-05-17
S01898,HR,G4,Permanent,1.0,2010-10-02,,Male,White,
S01899,Commercial Services,G6,Permanent,1.0,2021-07-31,,Female,Black,
S01900,Estates,G4,Permanent,1.0,2009-01-05,2015-01-04,Male,White,
S01901,Communications,G6,Permanent,1.0,2018-10-20,,Male,White,2022-01-26
S01902,HR,G5,Fixed-term,1.0,2017-04-14,,Female,White,
S01903,Commercial Services,G5,Permanent,1.0,2016-08-17,2020-08-16,Male,Asian,
S01904,Sales,G5,Permanent,1.0,2022-03-28,,Male,White,2022-09-14
S01905,Communications,G5,Permanent,1.0,2022-04-22,,Male,Asian,2022-05-13
S01906,Procurement,G5,Permanent,1.0,2010-01-03,,Female,White,2021-09-10
S01907,Finance,G6,Permanent,1.0,2024-02-17,,Other,White,
S01908,Marketing,G8,Permanent,1.0,2018-09-30,,Male,White,
S01909,HR,G7,Permanent,1.0,2017-02-12,,Male,White,
S01910,Sales,G3,Fixed-term,1.0,2022-10-29,,Female,White,
S01911,Communications,G8,Permanent,1.0,2010-02-13,,F,White,
S01912,Marketing,G6,Fixed-term,1.0,2014-01-10,,Female,White,2016-12-09
S01913,Planning,G4,Permanent,1.0,2016-07-11,,Female,White,
S01914,Communications,G5,Permanent,0.81,2009-01-30,2012-01-30,Male,White,
S01915,Marketing,G8,Permanent,1.0,2017-11-02,,Male,White,
S01916,HR,G5,Fixed-term,1.0,2017-12-19,2021-12-18,Male,White,
S01917,Estates,G4,Fixed-term,0.37,2015-08-21,2018-08-20,Female,Other,2018-12-09
S01918,Finance,G3,Permanent,1.0,2009-04-01,,F,White,
S01919,Communications,G3,Permanent,1.0,2017-03-30,,Female,White,
S01920,Sales,G4,Permanent,1.0,2010-03-31,,Female,White,
S01921,Finance,G3,Permanent,1.0,2023-09-30,,Other,White,
S01922,Commercial Services,G6,Permanent,0.29,2024-05-12,,Female,White,
S01923,Estates,G9,Permanent,1.0,2014-01-13,,Female,White,
S01924,Communications,G9,Fixed-term,0.22,2014-03-18,,Female,White,
S01925,IT Services,G4,Permanent,0.35,2019-08-23,2025-08-21,Other,White,
S01926,Customer Services,G5,Permanent,0.39,2016-03-19,2019-03-19,Male,White,
S01927,Communications,G5,Fixed-term,1.0,2013-11-16,,Female,Other,
S01928,IT Services,G3,Permanent,0.49,2023-09-19,,Female,White,
S01929,Sales,G4,Permanent,1.0,2020-07-12,,Female,White,
S01930,Communications,G5,Fixed-term,1.0,2011-05-12,2017-05-10,Female,White,
S01931,Communications,G6,Permanent,1.0,2020-09-09,,Female,White,
S01932,Communications,G5,Permanent,0.84,2015-10-28,,Female,White,
S01933,Sales,G7,Permanent,1.0,2024-07-26,,Male,White,
S01934,HR,G3,Fixed-term,0.66,2015-04-11,,Female,White,
S01935,Estates,G5,Fixed-term,1.0,2017-01-03,2021-01-02,Male,White,
S01936,Customer Services,G9,Permanent,1.0,2009-12-24,,Male,Black,
S01937,Commercial Services,G4,Fixed-term,1.0,2008-01-07,,Male,White,2018-08-31
S01938,Finance,G7,Permanent,1.0,2018-01-24,,Male,White,
S01939,Planning,G8,Permanent,1.0,2018-01-27,,Female,Mixed,
S01940,Estates,G5,Fixed-term,1.0,2023-11-18,,Female,Other,2024-03-02
S01941,Finance,G5,Permanent,1.0,2017-08-16,2021-08-15,Female,White,
S01942,IT Services,G4,Permanent,0.25,2016-10-09,2022-10-08,M,White,
S01943,Communications,G6,Fixed-term,1.0,2013-09-09,,Male,White,
S01944,Communications,G6,Permanent,1.0,2023-04-04,,Male,White,
S01945,Customer Services,G8,Permanent,1.0,2008-11-29,,Male,White,
S01946,Estates,G4,Fixed-term,1.0,2011-10-27,,Male,White,2020-06-10
S01947,Sales,G6,Permanent,1.0,2021-12-16,2024-12-15,Male,Black,
S01948,Customer Services,G7,Fixed-term,0.85,2011-06-14,,Male,Mixed,2014-01-14
S01949,Communications,G4,Permanent,1.0,2024-11-28,,Female,White,
S01950,Planning,G3,Permanent,1.0,2013-03-12,,Female,White,
S01951,Communications,G6,Permanent,1.0,2022-01-08,,Female,White,
S01952,Marketing,G5,Fixed-term,1.0,2018-07-18,,Female,White,
S01953,Legal and Governance,G4,Permanent,0.68,2010-01-02,,Female,Black,
S01954,Commercial Services,G6,Permanent,1.0,2018-08-06,2024-08-04,Male,White,
S01955,Communications,G3,Permanent,1.0,2010-08-18,,Female,Asian,
S01956,Research and Development,G5,Permanent,1.0,2013-07-12,,Female,White,
S01957,IT Services,G5,Permanent,1.0,2021-08-11,,Male,White,
S01958,Estates,G3,Permanent,1.0,2010-08-24,,Female,Asian,
S01959,Planning,G5,Fixed-term,1.0,2021-09-04,2024-09-03,Female,Asian,
S01960,HR,G4,Permanent,1.0,2022-06-04,,Female,White,
S01961,Research and Development,G5,Fixed-term,1.0,2016-09-27,2022-09-26,Female,White,
S01962,HR,G5,Permanent,1.0,2008-11-30,,Male,White,
S01963,Procurement,G8,Permanent,1.0,2018-07-25,,Male,Black,
S01964,Estates,G5,Permanent,1.0,2009-12-10,,Female,Black,
S01965,Legal and Governance,G5,Permanent,1.0,2015-07-09,2020-07-07,Male,Other,
S01966,Legal and Governance,G4,Permanent,0.73,2016-02-12,,Male,Mixed,
S01967,IT Services,G6,Permanent,1.0,2016-08-30,,Female,White,
S01968,Estates,G3,Fixed-term,1.0,2008-09-26,,Female,White,
S01969,IT Services,G7,Permanent,1.0,2019-03-31,,Male,Asian,
S01970,Communications,6,Permanent,1.0,2018-09-09,2023-09-08,Male,Asian,
S01971,Sales,G7,Permanent,0.89,2018-01-17,,Male,White,
S01972,Communications,G4,Fixed-term,1.0,2021-10-19,2026-10-18,Female,White,
S01973,HR,G5,Permanent,0.44,2009-08-26,,Female,White,
S01974,Estates,G6,Fixed-term,1.0,2019-01-17,2023-01-16,Female,Mixed,
S01975,Sales,G5,Fixed-term,1.0,2022-08-14,,Female,White,2023-05-26
S01976,Research and Development,G8,Permanent,1.0,2016-06-15,,Female,White,
S01977,Research and Development,G4,Permanent,1.0,2021-04-26,,Male,Asian,2022-03-15
S01978,Communications,G4,Permanent,0.62,2015-01-25,,Male,White,
S01979,Estates,G6,Permanent,0.38,2016-03-26,,M,White,
S01980,Legal and Governance,G3,Fixed-term,1.0,2017-10-07,,Female,Asian,
S01981,Estates,G8,Permanent,0.45,2018-12-07,,Male,White,
S01982,Planning,G8,Permanent,1.0,2023-05-02,,Male,White,
S01983,IT Services,G4,Fixed-term,1.0,2013-03-30,2016-03-29,Male,White,2017-01-02
S01984,Communications,G5,Fixed-term,1.0,2010-04-26,,Male,Black,
S01985,Communications,G6,Permanent,1.0,2021-05-26,2025-05-25,Male,White,
S01986,Sales,G4,Fixed-term,1.0,2018-03-09,2022-03-08,Female,Black,2024-03-18
S01987,Planning,4,Fixed-term,0.38,2009-06-20,,M,Asian,
S01988,IT Services,G5,Permanent,1.0,2012-09-03,,Male,Mixed,
S01989,IT Services,G6,Permanent,0.23,2010-04-15,,Female,White,
S01990,HR,G4,Permanent,1.0,2013-07-25,,Female,White,2023-01-23
S01991,Marketing,G7,Permanent,1.0,2010-03-14,,Female,White,
S01992,HR,G5,Permanent,1.0,2021-09-30,,Female,Asian,
S01993,Finance,G5,Permanent,1.0,2015-01-06,,Female,White,
S01994,Finance,G4,Fixed-term,1.0,2017-08-15,,Female,White,
S01995,Finance,G6,Permanent,1.0,2011-02-17,2016-02-16,Female,White,
S01996,Research and Development,G4,Permanent,1.0,2023-01-04,,Male,White,
S01997,Communications,Grade 4,Permanent,1.0,2013-03-29,,Female,White,
S01998,Security,G4,Permanent,0.7,2017-05-29,,Female,Black,
S01999,Planning,Grade 6,Permanent,1.0,2017-06-14,,Male,Asian,
S02000,Procurement,G4,Permanent,0.79,2019-03-28,,Female,White,
S02001,Planning,G5,Permanent,1.0,2012-06-28,,Female,White,2014-11-15
S02002,Estates,G7,Fixed-term,1.0,2016-10-09,,Male,Mixed,
S02003,Communications,G4,Permanent,1.0,2023-02-14,,Female,White,
S02004,Facilities,G5,Fixed-term,0.62,2016-03-09,2021-03-08,Male,White,
S02005,IT Services,G6,Permanent,1.0,2009-04-29,2012-04-28,Male,White,
S02006,Research and Development,G4,Permanent,1.0,2022-02-17,,Female,Asian,2023-05-18
S02007,Security,G4,Permanent,0.62,2009-07-24,2015-07-23,Female,Other,
S02008,Customer Services,G4,Permanent,1.0,2023-01-06,,Male,Black,2023-12-05
S02009,Communications,G6,Fixed-term,1.0,2019-04-16,,Female,White,
S02010,Communications,G4,Fixed-term,1.0,2024-06-02,,Female,White,2024-07-23
S02011,Finance,G6,Permanent,1.0,2017-12-04,,F,Asian,
S02012,HR,G7,Permanent,0.86,2013-05-30,,Female,Mixed,
S02013,Communications,G4,Permanent,1.0,2008-02-14,,Male,White,
S02014,IT Services,G7,Permanent,1.0,2013-06-07,,Female,White,
S02015,Estates,G5,Permanent,0.25,2022-10-21,,Female,White,
S02016,Customer Services,G4,Fixed-term,1.0,2011-10-14,2017-10-12,Male,Asian,
S02017,Sales,G6,Fixed-term,1.0,2008-06-22,,Male,Asian,
S02018,Sales,G3,Fixed-term,1.0,2013-10-30,,Female,Asian,
S02019,Finance,G6,Permanent,1.0,2017-11-28,,Male,White,
S02020,Marketing,G4,Permanent,1.0,2016-07-11,,Female,Mixed,2024-12-18
S02021,Sales,G5,Permanent,0.47,2019-07-18,,Male,Black,
S02022,Sales,G7,Permanent,1.0,2022-11-08,,Male,White,
S02023,Research and Development,G3,Fixed-term,0.72,2014-01-21,,Female,White,
S02024,Estates,G7,Permanent,0.38,2023-04-27,,Female,White,
S02025,Marketing,G5,Permanent,1.0,2022-08-30,,Female,White,
S02026,IT Services,G5,Fixed-term,1.0,2023-11-25,,Male,White,2024-01-05
S02027,Estates,G4,Fixed-term,1.0,2019-01-24,,Female,White,
S02028,IT Services,G5,Permanent,0.84,2022-09-04,,Female,White,
S02029,Communications,G6,Permanent,1.0,2011-03-02,2017-02-28,Male,Black,
S02030,Estates,G7,Permanent,1.0,2015-04-06,,Male,White,
S02031,Facilities,G7,Permanent,1.0,2023-10-25,,Female,Mixed,
S02032,Research and Development,G6,Permanent,0.66,2011-03-20,,Male,White,
S02033,Estates,G8,Permanent,1.0,2016-06-06,,Male,White,
S02034,Facilities,G5,Fixed-term,1.0,2013-02-14,2018-02-13,Female,White,
S02035,HR,G4,Fixed-term,1.0,2018-08-03,,Other,White,
S02036,Research and Development,G4,Permanent,0.42,2024-09-28,,F,White,2024-11-01
S02037,Communications,G6,Permanent,1.0,2019-02-08,,Female,Asian,
S02038,Customer Services,G5,Permanent,1.0,2019-12-14,,Male,Mixed,
S02039,Security,G4,Permanent,0.4,2013-10-25,,Male,Asian,
S02040,Security,G6,Permanent,1.0,2009-11-03,,Female,White,
S02041,HR,G6,Permanent,1.0,2019-02-03,,Female,White,
S02042,IT Services,G8,Permanent,1.0,2014-09-27,,Male,White,
S02043,Marketing,G5,Permanent,1.0,2018-11-25,,Female,White,
S02044,Security,G6,Permanent,1.0,2023-07-17,,Female,White,
S02045,HR,G4,Permanent,1.0,2018-08-22,,Female,White,2020-08-08
S02046,Sales,G4,Fixed-term,1.0,2015-11-30,,Male,Black,2018-10-01
S02047,HR,G4,Fixed-term,1.0,2014-12-05,2018-12-04,Male,White,
S02048,HR,G3,Fixed-term,1.0,2024-08-22,,F,White,
S02049,Communications,G8,Permanent,1.0,2018-11-29,2023-11-28,Female,White,
S02050,Communications,G4,Permanent,1.0,2013-08-06,,Female,Asian,
S02051,Communications,G5,Permanent,1.0,2013-07-24,2017-07-23,Male,Asian,
S02052,Commercial Services,G5,Permanent,0.27,2023-07-24,,Male,White,
S02053,Estates,G6,Fixed-term,1.0,2016-10-26,,Female,White,2020-12-31
S02054,Communications,G7,Permanent,1.0,2009-05-12,,Female,Mixed,
S02055,IT Services,G5,Permanent,0.71,2024-10-18,,Male,White,
S02056,Commercial Services,G6,Permanent,1.0,2023-11-05,,Other,Mixed,
S02057,Marketing,G8,Permanent,0.33,2017-09-11,,Female,White,
S02058,Marketing,G3,Fixed-term,1.0,2021-11-08,2025-11-07,Female,White,
S02059,Legal and Governance,G4,Permanent,1.0,2008-01-03,2011-01-02,Male,Other,
S02060,Estates,G7,Permanent,0.86,2023-06-06,,Male,White,
S02061,IT Services,G4,Permanent,0.74,2022-09-11,,Male,White,
S02062,Estates,G4,Permanent,1.0,2014-12-08,2017-12-07,Female,White,
S02063,Finance,G4,Permanent,1.0,2013-10-19,,Male,White,
S02064,Security,G6,Permanent,1.0,2011-10-19,,Male,White,
S02065,Facilities,G8,Permanent,0.33,2011-01-03,,Male,Asian,2019-03-07
S02066,Marketing,Grade 5,Fixed-term,1.0,2011-11-30,,Female,White,
S02067,Sales,G8,Permanent,1.0,2011-03-25,,Male,White,
S02068,Communications,G3,Permanent,1.0,2017-04-11,2022-04-10,Female,White,
S02069,Planning,G4,Permanent,1.0,2019-11-15,,Female,Asian,
S02070,IT Services,G5,Permanent,0.69,2020-05-30,,Male,White,
S02071,Marketing,G3,Fixed-term,1.0,2017-03-07,,Male,Asian,
S02072,Communications,G5,Permanent,0.41,2021-02-06,,Male,White,
S02073,Finance,G7,Fixed-term,1.0,2012-10-02,2017-10-01,Male,Other,
S02074,Communications,G6,Permanent,1.0,2008-06-26,2011-06-26,Male,White,
S02075,Procurement,G6,Permanent,1.0,2013-12-08,,Male,White,
S02076,Sales,G6,Fixed-term,1.0,2021-06-09,,Male,White,
S02077,Sales,G8,Permanent,1.0,2011-02-11,2015-02-10,Other,Other,
